,author_searched,author,title,datepublished,isbn13
3297,Helen Fields,"Fields, Helen","The Institution: The jaw-dropping, spine-tingling new crime thriller for 2023",,9780008533472
3298,Helen Fields,Helen Fields,Une Proie Idéale,,9782501122702
3299,Helen Fields,Helen Fields,"A DI Callanach Thriller 5 Books Set By Helen Fields (Perfect Crime, Perfect Silence, Perfect Death, Perfect Prey, Perfect Remains)",,9780008275174
3300,Helen Fields,Helen Fields,"A DI Callanach Thriller 5 Books Set By Helen Fields (Perfect Crime, Perfect Silence, Perfect Death, Perfect Prey, Perfect Remains)",,9780008181611
3301,Helen Fields,Helen Fields,De Schaduwman,,9789026362699
3302,Helen Fields,Helen Fields,Perfect Remains (free Sampler),,9780008214319
3303,Helen Fields,"Fields, Helen",Resti perfetti (Italian Edition),,9788822727763
3304,Helen Fields,"Fields, Helen","Perfecte stilte (Dwarsligger, 725)",,9789049808686
3305,Helen Fields,Helen Fields,Perfect Remains,,9780008181550
3306,Helen Fields,Helen Fields,Perfecte Misdaad,,9789026357046
3307,Helen Fields,Helen Fields,"Perfect Crime (a Di Callanach Crime Thriller, Book 5)",,9780008275211
3308,Helen Fields,Helen Fields,Perfecte Dood,,9789026354298
3309,Helen Fields,"Fields, Helen",The Shadow Man: The most gripping crime thriller of 2021 from the bestselling author of books like Perfect Remains,,9780008379315
3310,Helen Fields,Helen Fields,Restos Mortais Perfeitos (Portuguese Edition),,9789896688837
3311,Helen Fields,Helen Fields,Dokonalý Zločin,,9788076621114
3312,Helen Fields,Helen Fields,"Perfect Dark (a Di Callanach Thriller, Book 6)",,9780008275259
3313,Helen Fields,"Fields, Helen","One for Sorrow: The new heart-stopping, page-turning crime thriller for 2022 (Helen Fields Untitled, 8)",,9780008379339
3314,Helen Fields,Helen Fields,The Last Girl To Die,,9780008538880
3315,Helen Fields,Helen Fields,Dokonalé Ticho,,9788074739842
3316,Helen Fields,"Fields, Helen","Perfecte dood (Luc Callanach & Ava Turner, 3)",,9789026354281
3317,Helen Fields,"Fields, Helen",Perfect Prey,,9780008220044
3318,Helen Fields,Helen Fields,Institution,,9780008533519
3319,Helen Fields,Helen Fields,Perfecte Resten,,9789026347009
3320,Helen Fields,Helen Fields,Perfecte Stilte,,9789026355752
3321,Helen Fields,"Fields, Helen","Perfect Kill: A gripping, fast-paced crime thriller from the bestselling author of Perfect Crime - your perfect distraction! (A DI Callanach Thriller, Book 6)",,9780008275266
3322,Helen Fields,Helen Fields,Institution,,9780008533489
3323,Helen Fields,"Fields, Helen","Perfecte dood (Dwarsligger, 716)",,9789049808464
3324,Helen Fields,"Fields, Helen","Perfect Death: The gripping new crime book you won’t be able to put down! (A DI Callanach Thriller, Book 3)",,9780008181628
3325,Helen Fields,"Fields, Helen","Perfect Remains: A gripping crime thriller that will leave you breathless (A DI Callanach Thriller, Book 1)",,9780008181567
3326,Helen Fields,Helen Fields,Une Proie Idéale,,9782298161779
3327,Helen Fields,Helen Fields,Perfecte Resten,,9789049807627
3328,Helen Fields,"Fields, Helen","Perfect Crime: A gripping, fast-paced crime thriller from the bestselling author of Perfect Kill - your perfect distraction! (A DI Callanach Thriller, Book 5)",,9780008275228
3329,Helen Fields,Helen Fields,Resti Perfetti,,9788822740021
3330,Helen Fields,"Fields, Helen",Die perfekte Gefährtin: Thriller (Luc Callanach und Ava Turner 1) (German Edition),,9783732547715
3331,Helen Fields,Helen Fields,"A DI Callanach Thriller 5 Books Set By Helen Fields (Perfect Crime, Perfect Silence, Perfect Death, Perfect Prey, Perfect Remains)",,9780008282493
3332,Helen Fields,"Fields, Helen",These Lost & Broken Things,,9780957124653
3333,Helen Fields,"Fields, Helen","Perfect Prey: The twisty new crime thriller that will keep you up all night (A DI Callanach Thriller, Book 2)",,9780008181598
3334,Helen Fields,"Fields, Helen",The Shadow Man: The most gripping crime thriller of 2021 from the bestselling author of books like Perfect Remains,,9780008379308
3335,Helen Fields,"Fields, Helen","One for Sorrow: The new heart-stopping, page-turning crime thriller for 2022",,9780008379346
3336,Helen Fields,Helen Fields,Die Perfekte Unschuld,,9783732561292
3337,Helen Fields,Helen Fields,Perfekcjonista,,9788324172863
3338,Helen Fields,Helen Fields,"Perfect Silence (a Di Callanach Crime Thriller, Book 4)",,9780008275181
3339,Helen Fields,"Fields, Helen","The Last Girl to Die: the absolutely jaw-dropping new Scottish crime thriller with an unmissable, shocking twist",,9780008379360
3340,Helen Fields,"Fields, Helen","The Institution: The jaw-dropping, spine-tingling new crime thriller for 2023",,9780008533496
3341,Helen Fields,"Fields, Helen",Die perfekte Strafe: Thriller (Luc Callanach und Ava Turner 3) (German Edition),,9783732577996
3342,Helen Fields,Helen Fields,Perfecte Prooi,,9789026351303
3343,Helen Fields,"Fields, Helen","Perfect Crime (A DI Callanach Thriller, Book 5)",,9780008275204
3344,Helen Fields,"Fields, Helen",Wo niemand dich rettet: Thriller (Luc Callanach und Ava Turner 5) (German Edition),,9783404184798
3345,Helen Fields,Helen Fields,"A DI Callanach Thriller 5 Books Set By Helen Fields (Perfect Crime, Perfect Silence, Perfect Death, Perfect Prey, Perfect Remains)",,9780008181581
3346,Helen Fields,Helen Fields,Perfecte Wraak,,9789026360794
3347,Helen Fields,Helen Fields,Perfekcjonista,,9788324161751
3348,Helen Fields,Helen Fields,"A DI Callanach Thriller 5 Books Set By Helen Fields (Perfect Crime, Perfect Silence, Perfect Death, Perfect Prey, Perfect Remains)",,9789123881574
3349,Helen Fields,Helen Fields,Perfecte Moord,,9789026358081
3350,Helen Fields,Helen Fields,Dokonalá Smrt,,9788074738630
3351,Helen Fields,"Fields, Helen",Perfect Remains: A Gripping Thriller That Will Leave You Breathless (A DI Callanach Crime Thriller),,9780008200947
3352,Helen Fields,Helen Fields,Dokonalá Kořist,,9788025909737
3353,Helen Fields,"Fields, Helen","Perfect Kill (A DI Callanach Thriller, Book 6) (English and French Edition)",,9780008275242
3354,Helen Fields,"Fields, Helen Mangum",Walking Backward in the Wind (Chisholm Trail Series),,9780875651378
3355,Helen Fields,S. Helen Fields,"Register of Marriages and Baptisms Performed by REV. John Cuthbertson, Covenanter Minister, 1751-1791",,9780806310473
3356,Helen Fields,"Fields, S. Helen","Register of Marriages and Baptisms performed by Rev. John Cuthbertson, 1751-1791 (A Heritage classic)",,9780788419980
3357,Helen Fields,"Chandler, HS",Degrees of Guilt: A gripping psychological thriller with a shocking twist,,9781409178224
3358,Helen Fields,"Fields, Ms Helen S",The Vengeance of Legion,,9780957124639
3359,Helen Fields,"Fields, Ms Helen S",The Immolation of Eve (Volume 1),,9780957124615
3360,Helen Fields,海倫．菲爾德(Helen Fields),完美殘骸 (Traditional Chinese Edition),,9789865509767
3361,Helen Fields,海倫．菲爾德(Helen Fields),完美死亡【盧克警探系列3】 (Traditional Chinese Edition),,9786267156094
3362,Helen Fields,海倫．菲爾德(Helen Fields),完美殘骸 (Traditional Chinese Edition),,9789865509705
3363,Helen Fields,海倫．菲爾德(Helen Fields),完美獵物【盧克警探系列2】 (Traditional Chinese Edition),,9786267156032
3364,Helen Fields,"Zahavi, Helen",Böse Mädchen lieben besser. Erotisches.,,9783453131576
3365,Helen Fields,"Ward, A.R.",The Deep: An Anthology of Dark Microfiction (Hundred Word Horror),,9781919638713
3366,Kate Heartfield,Kate Heartfield,The Humours Of Grub Street,,9781771485487
3367,Kate Heartfield,"Heartfield, Kate","The Embroidered Book: Revolution, magic, and royal romance collide in this SUNDAY TIMES bestselling historical fantasy of 2022",,9780008380632
3368,Kate Heartfield,"Heartfield, Kate",Armed in Her Fashion,,9781771484527
3369,Kate Heartfield,"Heartfield, Kate",Assassin's Creed: The Magus Conspiracy: An Assassin's Creed Novel (Assassin’s Creed),,9781839081682
3370,Kate Heartfield,"Heartfield, Kate",The Embroidered Book,,9780008380618
3371,Kate Heartfield,Kate Heartfield,Armed In Her Fashion,,9781771484534
3372,Kate Heartfield,"Heartfield, Kate","Alice Payne Arrives (Alice Payne, 1)",,9781250313737
3373,Kate Heartfield,"Heartfield, Kate","The Valkyrie: A glorious, lyrical Norse mythology retelling from a Sunday Times bestselling author",,9780008567736
3374,Kate Heartfield,Kate Heartfield,The Embroidered Book,,9780008563349
3375,Kate Heartfield,"Heartfield, Kate",Assassin's Creed: The Magus Conspiracy: An Assassin's Creed Novel,,9781839081675
3376,Kate Heartfield,"HEARTFIELD, KATE",Alice Payne Rides,,9781250313751
3377,Kate Heartfield,"Heartfield, Kate",The Course of True Love (Monstrous Little Voices Book 2),,9781786180018
3378,Kate Heartfield,"Heartfield, Kate","The Valkyrie: A glorious, lyrical Norse mythology retelling from a SUNDAY TIMES bestselling author",,9780008567750
3379,Kate Heartfield,Kate Heartfield,Assassin's Creed: The Resurrection Plot,,9781839082368
3380,Kate Heartfield,"Heartfield, Kate","The Embroidered Book: Revolution, magic, and royal romance in the Sunday Times bestselling historical fantasy of 2022",,9780008380595
3381,Kate Heartfield,Kate Heartfield,In Her Fashion,,9780008567842
3382,Kate Heartfield,Kate Heartfield,In Her Fashion,,9780008567859
3383,Kate Heartfield,"Heartfield, Kate",Alice Payne Arrives,,9781250313744
3384,Kate Heartfield,Kate Heartfield,Valkyrie (paperback),,9780008567767
3385,Kate Heartfield,Kate Heartfield,Assassin's Creed. Spisek Maga,,9788367323833
3386,Kate Heartfield,"Heartfield, Kate",Assassin's Creed: The Resurrection Plot,,9781839082351
3387,Kate Heartfield,"Heartfield, Kate,",Alice Payne Rides,,9781250313768
3388,Kate Heartfield,"Andre, Kate",Professional Portfolios - E-Book: Evidence of Competency for nurses and midwives,,9780729580786
3389,Kate Heartfield,"Tchaikovsky, Adrian",Monstrous Little Voices: New Tales Shakespeare's Fantasy World (1),,9781781083949
3390,Kate Heartfield,"Andre RN  RM  PhD  MN  BN  FRCNA, Kate",Professional Portfolios: Evidence of Competency for nurses and midwives,,9780729537926
3391,Kate Heartfield,"Frost, Kevin",Curiosities #1 Winter 2017 (Volume 1),,9781981684779
3392,Kate Heartfield,"Andre RN  RM  PhD  MN  BN  FRCNA, Kate",Portfolios for Health Professionals,,9780729542029
3393,Kate Heartfield,Christopher Semtner,Murder Mayhem Short Stories (Gothic Fantasy),,9781783619870
3394,Malka Adler,Malka Adler,Auschwitz'de Iki Kardes,,9789752986268
3395,Malka Adler,"Adler, Malka",A sunny slice of life: Looking up when life tries to pull you down,,9781568712987
3396,Malka Adler,Malka Adler,Twee Broers Uit Auschwitz,,9789023960096
3397,Malka Adler,Malka Adler,The Miracle Next Door,,9781568713281
3398,Malka Adler,"Adler, Malka",The Polish Girl: A new historical novel from the author of international bestseller The Brothers of Auschwitz,,9780008525316
3399,Malka Adler,"Adler, Malka",The Brothers of Auschwitz: The USA Today bestseller,,9780008386115
3400,Malka Adler,"Adler, Malka",Together Out of The Nazi Inferno,,9781088624531
3401,Malka Adler,"Adler, Malka",The Polish Girl: A new historical novel from the author of international bestseller The Brothers of Auschwitz,,9780008525279
3402,Malka Adler,Malka Adler,"Boʼi, Dodah, Nirḳod (prozah) (hebrew Edition)",,9789654488600
3403,Malka Adler,"Adler, Malka",Os Irmãos de Auschwitz (Portuguese Edition),,9789895644902
3404,Malka Adler,Malka Adler,Os Irmãos De Auschwitz,,9789895646982
3405,Malka Adler,"Adler, Malka",A Second Helping Of Sunshine: Looking at the Brighter Side of Life,,9781568714592
3406,Malka Adler,Malka Adler,Twee Broers Uit Auschwitz,,9789023960102
3407,Malka Adler,"Adler, Malka.",Its'o u-Bernard,,9789655116977
3408,Malka Adler,Malka Adler,Fratii De La Auschwitz,,9786060065043
3409,Malka Adler,"Adler, Malka",The Brothers of Auschwitz: A heartbreaking and unforgettable historical novel based on an untold true story,,9780008386122
3410,Malka Adler,Malka Adler,THE POLISH GIRL,,9780008526559
3411,Malka Adler,"Adler, Malka",The Polish Girl: A new historical novel from the author of international bestseller The Brothers of Auschwitz,,9780008525309
3412,Malka Adler,Malka Adler,Testvérek Auschwitzban,,9786156145543
3413,Malka Adler,"Adler, Malka",The Brothers of Auschwitz,,9780008398439
3414,Malka Adler,Malka Adler,The Brothers Of Auschwitz,,9780008391485
3415,Malka Adler,"Adler, Malka",Os irmãos de Auschwitz (Portuguese Edition),,9786555526653
3416,Malka Adler,Adler,The Polish Girl,,9780008525286
3417,Rosella Postorino,"Postorino, Rosella",Tutti giù per aria (Italian Edition),,9788831001335
3418,Rosella Postorino,Rosella Postorino,Przy stole z Hitlerem,,9788328071384
3419,Rosella Postorino,Rosella Postorino,De Voorproefster Van Hitler,,9789401610674
3420,Rosella Postorino,"Postorino, Rosella",At the Wolf's Table,,9781643581491
3421,Rosella Postorino,"Postorino, Rosella","Et moi, je me contentais de t'aimer",,9782226451002
3422,Rosella Postorino,"Postorino, Rosella",La Goûteuse d'Hitler (A.M. G.TRADUCT) (French Edition),,9782226401854
3423,Rosella Postorino,"Postorino, Rosella","Io, mio padre e le formiche: Lettera ai ragazzi sui desideri e sul domani (Italian Edition)",,9788831012928
3424,Rosella Postorino,"Postorino, Rosella.",L'Estate Che Perdemmo Dio,,9788806196257
3425,Rosella Postorino,"Postorino, Rosella",La catadora / At the Wolf's Table (Narrativa) (Spanish Edition),,9788426405180
3426,Rosella Postorino,"Postorino, Rosella",Rita a través de la cascada (Infantil Juvenil) (Spanish Edition),,9788417761950
3427,Rosella Postorino,Rosella Postorino,Degustătoarele,,9786064010759
3428,Rosella Postorino,"Postorino, Rosella",At the Wolf's Table: A Novel,,9781250316929
3429,Rosella Postorino,Rosella Postorino,Στο Τραπέζι Του Λύκου,,9789601907406
3430,Rosella Postorino,"Postorino, Rosella",At the Wolf's Table,,9781250238344
3431,Rosella Postorino,Rosella Postorino,La Goûteuse D'hitler: Livre Audio 1 Cd Mp3 (littérature) (french Edition),,9782367629629
3432,Rosella Postorino,"Postorino, Rosella",La catadora,,9788466347938
3433,Rosella Postorino,"Postorino, Rosella",At the Wolf's Table: A Novel,,9781250179159
3434,Rosella Postorino,Rosella Postorino,De Voorproefster Van Hitler,,9789401609173
3435,Rosella Postorino,"Postorino, Rosella.",Il Mare In Salita: Da Sanremo A Dolcedo Passando Per I Bricchi,,9788842096825
3436,Rosella Postorino,"Postorino, Rosella",At the Wolf's Table: A Novel,,9781250179166
3437,Rosella Postorino,Rosella Postorino,Il corpo docile,,9788858408056
3438,Rosella Postorino,"Postorino, Rosella",Mi limitavo ad amare te (Italian Edition),,9788858855553
3439,Rosella Postorino,"Postorino, Rosella",Il corpo docile (Einaudi. Stile libero big) (Italian Edition),,9788806196646
3440,Rosella Postorino,Rosella Postorino,De Voorproefster Van Hitler,,9789401609432
3441,Rosella Postorino,Rosella Postorino,The Women At Hitler’s Table,,9780008377298
3442,Rosella Postorino,Rosella Postorino,At the Wolf's Table (Chinese Edition),,9787559630261
3443,Rosella Postorino,"Postorino, Rosella",La Goûteuse d'Hitler (French Edition),,9782226432919
3444,Rosella Postorino,"Postorino, Rosella",La stanza di sopra (Italian Edition),,9788807890888
3445,Rosella Postorino,Rosella Postorino,As Provadoras De Hitler,,9789722067959
3446,Rosella Postorino,"Postorino, Rosella",Il corpo docile (Italian Edition),,9788858847701
3447,Rosella Postorino,"Postorino, Rosella",Degustatorshi (at The Wolf's Table) (russian Edition),,9785389165847
3448,Rosella Postorino,"Postorino, Rosella",At the Wolf's Table: A Novel,,9781250179142
3449,Rosella Postorino,Rosella Postorino,La Catadora,,9788426406552
3450,Rosella Postorino,"Postorino, Rosella",The Women at Hitler’s Table,,9780008377274
3451,Rosella Postorino,Rosella Postorino,Tutti Giù Per Aria,,9788831005074
3452,Rosella Postorino,"Postorino, Rosella",Women At Hitlers Table,,9780008388331
3453,Rosella Postorino,"Postorino, Rosella",At the Wolf's Table,,9781250229151
3454,Rosella Postorino,Rosella Postorino,At The Wolf's Table (paperback),,9781925791969
3455,Rosella Postorino,Rosella Postorino,La Goûteuse D'hitler,,9782286162146
3456,Rosella Postorino,"Postorino, Rosella",Le assaggiatrici (Italian Edition),,9788807032691
3457,Rosella Postorino,Rosella Postorino,La Stanza Di Sopra,,9788854501652
3458,Rosella Postorino,"Postorino, Rosella",L'estate che perdemmo Dio (Italian Edition),,9788858842256
3459,Rosella Postorino,"Franco, Ernesto",Undici per la Liguria (L'Arcipelago Einaudi Vol. 216) (Italian Edition),,9788858418017
3460,Harry Sidebottom,"Sidebottom, Harry",The Caspian Gates: Warrior of Rome: Book 4,,9781590207826
3461,Harry Sidebottom,"Sidebottom, Harry",Warrior of Rome II: King of Kings Harry Sidebottom,,9781405932912
3462,Harry Sidebottom,"Sidebottom, Harry",Tempo di guerra (Italian Edition),,9788822774361
3463,Harry Sidebottom,"Sidebottom, Harry",Los rebeldes de Roma (Espasa Narrativa) (Spanish Edition),,9788467070033
3464,Harry Sidebottom,Harry Sidebottom,Il Guerriero Di Roma. Il Re Dei Re,,9788854127838
3465,Harry Sidebottom,"Sidebottom, Harry",Warrior of Rome II: King of Kings,,9780141047683
3466,Harry Sidebottom,"Sidebottom, Harry",The Return,,9781785769641
3467,Harry Sidebottom,Harry Sidebottom,"Lion Of The Sun: Warrior Of Rome Iii (warrior Of Rome Series, Book 3) (library Edition)",,9781441758859
